						
Эстет плюс, детская студия эстетического воспитания	Центры раннего развития детей	г. Уфа	Октябрьской Революции, 7	https://vk.com/public116515148	 +7 (347) 230-51-25; +7-917-464-47-19	Кировский район
Аксония, академия развития интеллекта	Помощь в обучении | Центры раннего развития детей | Детские / подростковые клубы | Языковые школы | Услуги логопеда	г. Уфа	Бориса Домашникова, 22	https://vk.com/club103623930	 +7 (347) 266-77-57; +7-917-415-06-62;+7-960-392-65-60	Советский район
Считай в уме, центр ментальной арифметики	Центры раннего развития детей	Октябрьский	Садовое кольцо, 55	https://vk.com/schitaivume	 8-800-222-24-59; +7-937-335-45-11	
Чудо-детки, студия интеллектуального развития	Центры раннего развития детей	Октябрьский	Ленина проспект, 59		 +7-927-928-38-64	
Малмала, центр ментальной арифметики	Центры раннего развития детей	г. Уфа	Советская, 15	https://vk.com/malmala_mental_arithmetic	 +7 (347) 262-82-70	Кировский район
IQ007, школа скорочтения	Помощь в обучении | Центры раннего развития детей | Детские / подростковые клубы	г. Уфа	Ленина, 83	https://vk.com/iq007ru	 +7 (347) 254-02-75; +7-987-254-02-75;+7-987-254-99-92	Советский район
Школа скорочтения и управления информацией по методике Васильевой Л.Л.	Помощь в обучении | Центры раннего развития детей	г. Уфа	Ибрагимова бульвар, 37	https://vk.com/chitaiufa	 +7 (347) 262-72-72;+7 (347) 262-72-32	Советский район
Пифагорка, центр ментальной арифметики и скорочтения	Центры раннего развития детей | Помощь в обучении	г. Уфа	Александра Невского, 10	https://vk.com/mental.arifmetikufa	 +7-927-231-86-68	Калининский район
Аксония, академия развития интеллекта	Помощь в обучении | Центры раннего развития детей | Детские / подростковые клубы	г. Уфа	Габдуллы Амантая, 12	https://vk.com/club103623930	 +7 (347) 266-77-57; +7-917-415-06-62;+7-960-392-65-60	Кировский район
СуперМалыш, сеть центров раннего развития, детских садов и школ	Начальные школы-детские сады / Прогимназии | Центры раннего развития детей	г. Уфа	Верхнеторговая площадь, 4	https://vk.com/clubsupermalysh	 +7 (347) 294-15-41	Кировский район
Развивайка, сеть детских садов	Частные детские сады | Центры раннего развития детей	г. Уфа	Загира Исмагилова, 6		 +7-909-348-39-33	Кировский район
Малмала, центр ментальной арифметики	Центры раннего развития детей	г. Уфа	Магистральная, 2/1	https://vk.com/malmala_mental_arithmetic	 +7 (347) 262-82-70	Дёмский район
IQ007, школа скорочтения	Помощь в обучении | Центры раннего развития детей | Детские / подростковые клубы | Книги	г. Уфа	Красноводская, 3	https://vk.com/iq007ru	 +7 (347) 254-02-75; +7-987-254-02-75;+7-987-254-99-92	Советский район
Школа скорочтения и управления информацией по методике Васильевой Л.Л.	Помощь в обучении | Центры раннего развития детей | Языковые школы	г. Уфа	Рихарда Зорге, 62	https://vk.com/chitaiufa	 +7 (347) 262-72-72;+7 (347) 262-72-32	Октябрьский район
Пифагорка, центр ментальной арифметики и скорочтения	Центры раннего развития детей | Помощь в обучении	г. Уфа	Ибрагимова бульвар, 37	https://vk.com/mental.arifmetikufa	 +7-927-231-86-68	Советский район
СуперМалыш, сеть центров раннего развития, детских садов и школ	Начальные школы-детские сады / Прогимназии | Центры раннего развития детей | Частные детские сады	г. Уфа	Юрия Гагарина, 26/1	https://vk.com/clubsupermalysh	 +7 (347) 246-68-22	Октябрьский район
Малмала, центр ментальной арифметики	Центры раннего развития детей	г. Уфа	Степана Кувыкина, 5	https://vk.com/malmala_mental_arithmetic	 +7 (347) 262-82-70	Кировский район
IQ007, школа скорочтения	Помощь в обучении | Центры раннего развития детей | Детские / подростковые клубы	г. Уфа	Мира, 31	https://vk.com/iq007ru	 +7 (347) 254-02-75;+7 (347) 266-77-57; +7-987-254-02-75;+7-987-254-99-92	Орджоникидзевский район
Школа скорочтения и управления информацией по методике Васильевой Л.Л.	Помощь в обучении | Центры раннего развития детей	г. Уфа	Степана Кувыкина, 25/1	https://vk.com/chitaiufa	 +7 (347) 262-72-72;+7 (347) 262-72-32	Кировский район
Пифагорка, центр ментальной арифметики и скорочтения	Центры раннего развития детей | Помощь в обучении	г. Уфа	Чудинова, 1	https://vk.com/mental.arifmetikufa	 +7-927-231-86-68	Орджоникидзевский район
СуперМалыш, сеть центров раннего развития, детских садов и школ	Начальные школы-детские сады / Прогимназии | Центры раннего развития детей | Частные детские сады	г. Уфа	Адмирала Макарова, 20	https://vk.com/clubsupermalysh	 +7 (347) 277-01-43	Орджоникидзевский район
IQ007, школа скорочтения	Помощь в обучении | Центры раннего развития детей | Детские / подростковые клубы	г. Уфа	Георгия Мушникова, 13	https://vk.com/iq007ru	 +7 (347) 254-02-75;+7 (347) 294-29-24; +7-987-254-02-75;+7-987-254-99-92	Калининский район
СуперМалыш, сеть центров раннего развития, детских садов и школ	Начальные школы-детские сады / Прогимназии | Центры раннего развития детей	г. Уфа	Менделеева, 9	https://vk.com/clubsupermalysh	 +7 (347) 251-16-55	Кировский район
IQ007, школа скорочтения	Помощь в обучении | Детские / подростковые клубы | Центры раннего развития детей	г. Уфа	Октября проспект, 64/1	https://vk.com/iq007ru	 +7 (347) 254-02-75; +7-987-254-02-75;+7-987-254-99-92;+7-987-025-05-05	Октябрьский район
IQ007, школа скорочтения	Помощь в обучении | Центры раннего развития детей | Детские / подростковые клубы	г. Уфа	Лётчиков, 9	https://vk.com/iq007_zaton_ufa	 +7 (347) 254-02-75;+7 (347) 294-02-75; +7-987-254-02-75;+7-987-254-99-92	Ленинский район
IQ007, школа скорочтения	Помощь в обучении | Центры раннего развития детей | Детские / подростковые клубы	г. Уфа	Маршала Жукова, 5/2	https://vk.com/iq007ru	 +7 (347) 254-02-75; +7-987-254-02-75;+7-987-254-99-92;+7-937-366-00-07	Октябрьский район
Гусенок, частный детский сад	Частные детские сады	г. Уфа	Ишмуллы Дильмухаметова, 49	https://vk.com/id266643611	 +7-927-959-51-96	Октябрьский район
Яркий мир, частный детский сад	Частные детские сады	г. Уфа	Пушкина, 45/1		 +7-917-419-70-21	Кировский район
Солнечный круг, центр образования Монтессори	Частные детские сады	Уфа	Пархоменко переулок, 7		 +7 (347) 276-12-32;+7 (347) 276-31-86	Советский район
Львенок, центр раннего развития	Частные детские сады	с. Зубово, Уфимский район	Центральная, 197		 +7-917-763-33-88	
Sun school, английский детский сад	Частные детские сады	г. Уфа	Бакалинская, 64/3	https://vk.com/sunschoolru	 8-800-775-60-47	Советский район
Дочки-Сыночки, частный детский сад	Частные детские сады	д. Алексеевка, Уфимский район	Центральная, 1	https://vk.com/ufadochkisinochki	 +7-927-927-92-71	
Жемчужинка, сеть частных детских садов	Частные детские сады	г. Уфа	Российская, 104/1		 +7-917-448-83-33	Октябрьский район
Globus-Kids, детский клуб развития	Частные детские сады	г. Уфа	Менделеева, 150/4	https://vk.com/public56494502	 +7 (347) 216-50-71	Советский район
Медвежонок, частный детский сад	Частные детские сады	г. Уфа	Тухвата Янаби бульвар, 22	https://vk.com/medvejonokufa	 +7-927-941-88-88	Калининский район
Академия талантов, ЧДОУ	Частные детские сады	г. Уфа	Георгия Мушникова, 9/6	https://vk.com/academyoftalentsufa	 +7 (347) 216-42-12; +7-987-626-81-75	Калининский район
Альфа, ЧОУ	Частные детские сады	г. Уфа	Мингажева, 125/1		 +7 (347) 294-06-23	Советский район
7 цветов, частный детский сад	Частные детские сады	г. Уфа	Маршала Жукова, 3/4	https://vk.com/ufacvet	 +7 (347) 287-12-88	Октябрьский район
Солнечный круг, центр образования Монтессори	Частные детские сады | Школы	г. Уфа	Комсомольская, 15		 +7 (347) 287-12-71	Советский район
Умники и умницы-2, частный детский сад	Частные детские сады	г. Уфа	Софьи Перовской, 42/2	https://vk.com/id258921909	 +7-917-347-44-86	Кировский район
Умничка, частный детский сад	Частные детские сады	г. Уфа	Новосёлов, 10		 +7-917-407-52-23	Калининский район
Sun school, английский детский сад	Частные детские сады	г. Уфа	Коммунистическая, 78	https://vk.com/sunschoolru	 8-800-775-60-47	Кировский район
Аленький цветочек, домашний детский сад	Частные детские сады	г. Уфа	Комсомольская, 106	https://vk.com/club30406659	 +7-917-480-96-06	Октябрьский район
Жемчужинка, сеть частных детских садов	Частные детские сады	г. Уфа	Софьи Перовской, 50/3		 +7-917-448-83-33	Кировский район
Globus-Kids, детский клуб развития	Частные детские сады	г. Уфа	Рихарда Зорге, 63/6	https://vk.com/public56494502	 +7 (347) 216-50-71;+7 (347) 216-50-91	Октябрьский район
Динамо, частный детский сад	Частные детские сады	г. Уфа	Карла Маркса, 2		 +7 (347) 293-54-96	Кировский район
Медвежонок, частный детский сад	Частные детские сады	г. Уфа	Карла Маркса, 15/2	https://vk.com/medvejonokufa	 +7-927-941-88-88	Кировский район
Гоголь-Моголь, частный детский сад	Частные детские сады	г. Уфа	Коммунистическая, 118в	https://vk.com/gogolmogolufa	 +7-917-400-03-53	Кировский район
Берлек, частный детский сад	Частные детские сады	г. Уфа	Клавдии Абрамовой, 4/1	https://vk.com/berleksad	 +7 (347) 232-75-00;+7 (347) 237-00-96	Октябрьский район
Софи, частный детский сад	Частные детские сады	г. Уфа	Мусы Джалиля, 74/1	https://vk.com/mfdc_ufa	 +7 (347) 286-16-30; +7-917-341-48-14	Дёмский район
7 цветов, частный детский сад	Частные детские сады	г. Уфа	Пархоменко переулок, 7	https://vk.com/ufacvet	 +7 (347) 272-04-51; +7-917-041-82-82	Советский район
Крепыш, частный детский сад	Частные детские сады	г. Уфа	Маршала Жукова, 23		 +7-937-335-55-56	Октябрьский район
Умники и умницы-2, частный детский сад	Частные детские сады	г. Уфа	Софьи Перовской, 44/2	https://vk.com/id258921909	 +7 (347) 246-06-88; +7-917-347-44-86	Кировский район
Детки Конфетки, частный детский сад	Частные детские сады	г. Уфа	Цюрупы, 145		 +7-917-348-23-11	Советский район
Оранж-мини, частный детский сад	Частные детские сады	с. Чесноковка, Уфимский район	Архитектурная, 1		 +7 (347) 286-13-75	
Радуга, ЧДОУ	Частные детские сады	г. Уфа	Айская, 18 к1	https://vk.com/id373082425	 +7-917-345-24-06	Кировский район
Малинки, частный детский сад	Частные детские сады	г. Уфа	Молодёжный бульвар, 2		 +7-917-409-67-64	Октябрьский район
Нафаня, частный детский сад	Частные детские сады	г. Уфа	Космонавтов, 14	https://vk.com/detsadnafanya	 +7-917-472-54-12	Орджоникидзевский район
Дон-Апельсин, центр раннего развития	Частные детские сады	г. Уфа	Александра Невского, 23	https://vk.com/donapelsin_detsad	 +7-927-343-57-20	Орджоникидзевский район
Умничка, частный детский сад	Частные детские сады	г. Уфа	Дагестанская, 37		 +7-917-407-52-23	Дёмский район
Алиса, частный детский сад	Частные детские сады	г. Уфа	Достоевского, 139/1		 +7 (347) 276-14-96; +7-927-303-91-98	Советский район
Школа маленьких волшебников, частный детский сад	Частные детские сады	г. Уфа	Загира Исмагилова, 8		 +7-917-475-91-00	Кировский район
Солнышко, частный детский сад	Частные детские сады	г. Уфа	Ладыгина, 11	https://vk.com/club61945333	 +7-937-340-22-41	Орджоникидзевский район
Эвелёнок, ЧУДО	Частные детские сады	г. Уфа	Архитектурная, 2		 +7-917-358-55-25	Калининский район
Начало, центр развития ребенка	Частные детские сады	г. Уфа	Хадии Давлетшиной бульвар, 6	https://vk.com/club91276868	 +7-917-383-65-60	Советский район
Столица, частный детский сад	Частные детские сады	г. Уфа	Октября проспект, 60/2		 +7 (347) 237-55-25; +7-917-407-76-33	Октябрьский район
Колокольчик, частный детский сад	Частные детские сады	г. Уфа	Владивостокская, 12		 +7-927-327-57-05;+7-963-131-69-99	Советский район
Мэри Поппинс, частный детский сад	Частные детские сады	г. Уфа	Российская, 9		 +7-961-047-19-16;+7-917-784-43-49	Орджоникидзевский район
Непоседа, частный детский сад	Частные детские сады	г. Уфа	Правды, 21	https://vk.com/club79662846	 +7-917-738-27-68	Дёмский район
Софи, частный детский сад	Частные детские сады	г. Уфа	Магистральная, 2/1	https://vk.com/mfdc_ufa	 +7 (347) 286-16-30; +7-917-341-48-14	Дёмский район
Наследие, частный детский сад	Частные детские сады	г. Уфа	Испытателей, 3		 +7-917-482-56-30	Кировский район
Мир Детства, детский сад	Частные детские сады	г. Уфа	Коммунистическая, 105		 +7 (347) 286-10-41; +7-917-410-09-98;+7-917-743-73-55	Кировский район
Зеленая рощица, частный детский сад	Частные детские сады	г. Уфа	Менделеева, 150/5	https://vk.com/club70472278	 +7-917-343-24-51	Советский район
Оранж-мини, частный детский сад	Частные детские сады	г. Уфа	Софьи Перовской, 13/3	https://vk.com/orangeaquakids	 +7 (347) 256-05-61;+7 (347) 256-06-25	Кировский район
Счастливое детство, частный детский сад	Частные детские сады	г. Уфа	Пушкина, 45/2		 +7-903-354-56-73;+7-917-374-79-54	Кировский район
Соцветие, частный детский сад	Частные детские сады	г. Уфа	40 лет Октября, 9		 +7-962-540-18-86	Орджоникидзевский район
Открытая школа, АНО, общеобразовательный центр	Помощь в обучении | Частные детские сады	г. Уфа	Гафури, 103а		 +7-919-147-99-30	Ленинский район
Данька, частный детский сад	Частные детские сады	г. Уфа	Александра Спивака, 85		 +7-917-042-43-90;+7-927-927-31-13	Калининский район
Катюша, частный детский сад	Частные детские сады	г. Уфа	Максима Рыльского, 4	https://vk.com/club100243402	 +7-917-041-99-33	Октябрьский район
Частный ясли-сад на Рабкоров	Частные детские сады	г. Уфа	Рабкоров, 24	https://vk.com/club131720495	 +7-937-490-58-98	Кировский район
Клевер, частный детский сад	Частные детские сады	с. Зубово, Уфимский район	Полевая, 26	https://vk.com/club129785883	 +7-917-413-12-95	
Супер-детки, частный детский сад	Частные детские сады	д. Мударисово, Уфимский район	Трактовая, 25		 +7-927-338-88-31	
Колокольчик, частный детский сад	Частные детские сады	г. Уфа	Софьи Перовской, 46		 +7-927-327-57-05;+7-963-131-69-99	Кировский район
КОЛОБОК, частный детский сад	Частные детские сады	Октябрьский	Комсомольская, 33	https://vk.com/baby.academya	 +7-937-484-00-74	
Теремок, частный детский сад	Частные детские сады	г. Уфа	Евгения Столярова, 4	https://vk.com/teremok102	 +7-917-435-34-32;+7-987-621-95-25;+7-917-738-77-11	Дёмский район
Малыши-Карандаши, частный детский сад	Частные детские сады	г. Уфа	Генерала Кусимова, 17		 +7-937-859-18-03	Дёмский район
Жемчужинка, сеть частных детских садов	Частные детские сады	г. Уфа	Корабельная, 32		 +7-917-448-83-33	Кировский район
Умники и умницы-2, частный детский сад	Частные детские сады	г. Уфа	Бориса Домашникова, 22	https://vk.com/id258921909	 +7-917-347-44-86	Советский район
Умничка, частный детский сад	Частные детские сады	г. Уфа	Дагестанская, 29		 +7-917-407-52-23	Дёмский район
Софи, частный детский сад	Частные детские сады	г. Уфа	Габдуллы Амантая, 12 к1	https://vk.com/mfdc_ufa	 +7 (347) 286-16-30; +7-917-341-48-14	Кировский район
Жемчужинка, сеть частных детских садов	Частные детские сады	г. Уфа	Первопроходцев, 70		 +7-917-448-83-33	Кировский район
Звездочка, детский лагерь	Детские лагеря | Детские / подростковые клубы	г. Уфа	Октября проспект, 132/3	https://vk.com/zvezdochka_umatovo	 +7 (347) 293-50-70;+7 (347) 244-96-30; +7-917-482-36-66	Октябрьский район
Салям, детско-юношеский центр	Детские / подростковые клубы	г. Уфа	Академика Королёва, 25		 +7 (347) 236-62-07;+7 (347) 236-62-06	Октябрьский район
Юлдаш, дом творчества	Детские / подростковые клубы	г. Уфа	Свободы, 24/1	https://vk.com/club19814445	 +7 (347) 263-39-19	Калининский район
Start Junior, школа моделизма и робототехники	Детские / подростковые клубы	г. Уфа	Бакалинская, 19	https://vk.com/startjuniorufa	 +7 (347) 246-57-85	Кировский район
Республиканский детский образовательный технопарк	Детские / подростковые клубы	г. Уфа	Кирова, 43		 +7 (347) 273-39-86;+7 (347) 273-30-51;+7 (347) 272-03-88;+7 (347) 273-16-49;+7 (347) 272-60-65	Кировский район
Новатор, дом детского творчества	Детские / подростковые клубы	г. Уфа	Свободы, 44		 +7 (347) 283-78-88;+7 (347) 263-38-73	Орджоникидзевский район
Сулпан, центр детского творчества	Детские / подростковые клубы	г. Уфа	Степана Кувыкина, 25		 +7 (347) 254-18-73	Кировский район
Глобус, центр детского творчества	Детские / подростковые клубы	г. Уфа	Комсомольская, 79		 +7 (347) 241-31-88;+7 (347) 248-48-30	Советский район
Гагарин-центр, детский развивающий центр	Детские / подростковые клубы	г. Уфа	Менделеева, 205а		 +7 (347) 298-28-22;+7 (347) 285-00-01	Октябрьский район
Созвездие, центр детского творчества	Детские / подростковые клубы	г. Уфа	Юрия Гагарина, 48/1		 +7 (347) 230-32-17;+7 (347) 236-41-82	Октябрьский район
Республиканский детский оздоровительно-образовательный центр туризма, краеведения и экскурсий	Детские / подростковые клубы | Скалодромы	г. Уфа	Гоголя, 34		 +7 (347) 273-26-04;+7 (347) 273-27-39	Кировский район
Орленок, подростковый клуб Орджоникидзевского района	Детские / подростковые клубы	г. Уфа	Кольцевая, 32	https://vk.com/vorlenke	 +7 (347) 242-72-31	Орджоникидзевский район
Нагаево, подростковый клуб	Детские / подростковые клубы	г. Уфа	Парковая, 6		 +7 (347) 237-70-01	Октябрьский район
Дружный, дом детского творчества	Детские / подростковые клубы	г. Уфа	Николая Дмитриева, 5	https://vk.com/druzhniyufa	 +7 (347) 228-92-00;+7 (347) 252-55-71	Советский район
Тамыр, центр досуга детей и подростков	Детские / подростковые клубы	г. Уфа	Сагита Агиша, 16		 +7 (347) 216-59-45	Советский район
Витязь, подростковый клуб	Детские / подростковые клубы	г. Уфа	Комсомольская, 18		 +7 (347) 253-50-16	Советский район
Я рисую, изо-студия	Курсы творчества и рукоделия | Детские / подростковые клубы | Художественные выставки / Галереи	г. Уфа	Маршала Жукова, 29	https://vk.com/i_draw8	 +7-927-950-01-50	Октябрьский район
Гефест, центр технического творчества	Детские / подростковые клубы	г. Уфа	Интернациональная, 141/1		 +7 (347) 263-03-42	Калининский район
Перекресток, молодежный центр	Детские / подростковые клубы	г. Уфа	Кольцевая, 180		 +7 (347) 263-28-26	Калининский район
Исток, центр детского творчества	Детские / подростковые клубы	г. Уфа	Коммунистическая, 16		 +7 (347) 251-07-07	Ленинский район
Сулпан, центр детского творчества	Детские / подростковые клубы	г. Уфа	Габдуллы Амантая, 1		 	Кировский район
Аврора, подростковый клуб	Детские / подростковые клубы	г. Уфа	Мубарякова, 10/1	https://vk.com/public133350737	 +7 (347) 255-98-84	Кировский район
Мозаика, детский клуб	Детские / подростковые клубы	г. Уфа	Коммунистическая, 54	https://vk.com/www.instagram.com/mozaika.montessori.ufa	 +7 (347) 273-50-76;+7 (347) 273-29-89	Кировский район
Росток, детский эколого-биологический центр	Детские / подростковые клубы	г. Уфа	Ухтомского, 30/1	https://vk.com/demadebc	 +7 (347) 281-21-63	Дёмский район
Городской центр туризма, краеведения и экскурсий	Детские / подростковые клубы	г. Уфа	Рыбакова, 8	https://vk.com/club43378803	 +7 (347) 242-05-55	Орджоникидзевский район
Меридиан, детский оздоровительно-образовательный центр туризма, краеведения и экскурсий	Детские / подростковые клубы	г. Уфа	Менделеева, 213		 +7 (347) 241-42-84;+7 (347) 241-42-32	Октябрьский район
Вектор роста, центр скорочтения, развития памяти и творческого мышления	Помощь в обучении | Детские / подростковые клубы | Личностные тренинги / семинары | Услуги психолога	г. Уфа	Айская, 22	https://vk.com/vector_rosta_ufa	 +7-937-49-888-49	Кировский район
Виктория, центр развития творчества	Детские / подростковые клубы	г. Уфа	Касимовская, 18		 +7 (347) 267-23-32	Калининский район
Респект, ЧОУ, институт профессионального образования	Бухгалтерские курсы | Личностные тренинги / семинары | Детские / подростковые клубы	г. Уфа	50 лет СССР, 48/1	https://vk.com/respectrb	 +7 (347) 291-20-70	Октябрьский район
Ника, подростковый клуб	Детские / подростковые клубы	г. Уфа	Юрия Гагарина, 25/1	https://vk.com/detiplusufa	 +7 (347) 241-27-06	Октябрьский район
Яблочко, детский центр	Детские / подростковые клубы	г. Уфа	Цюрупы, 130	https://vk.com/club52106574	 +7-917-736-79-98	Советский район
Салют, центр творческого развития	Детские / подростковые клубы	г. Уфа	Максима Горького, 71	https://vk.com/club66773003	 +7 (347) 242-65-15;+7 (347) 242-65-11;+7 (347) 242-65-14	Орджоникидзевский район
Я рисую, изо-студия	Курсы творчества и рукоделия | Детские / подростковые клубы | Художественные выставки / Галереи	г. Уфа	Ахметова, 316/2	https://vk.com/i_draw8	 +7-919-607-31-66	Ленинский район
Радуга, подростковый клуб	Детские / подростковые клубы | Спортивные секции	г. Уфа	Российская, 10		 +7 (347) 235-38-69	Орджоникидзевский район
Факел, подростковый клуб Орджоникидзевского района	Детские / подростковые клубы	г. Уфа	Шота Руставели, 24		 +7 (347) 233-85-16	Орджоникидзевский район
Горизонт, детский центр туризма, краеведения и экскурсий	Детские / подростковые клубы	г. Уфа	Рабкоров, 8/1	https://vk.com/helios2007	 +7 (347) 254-97-84	Кировский район
Юлаевец, подростковый клуб	Детские / подростковые клубы	г. Уфа	Рихарда Зорге, 35а	https://vk.com/detiplusufa	 +7 (347) 282-48-18	Октябрьский район
Буревестник, подростковый клуб	Детские / подростковые клубы	г. Уфа	Российская, 153	https://vk.com/detiplusufa	 +7 (347) 284-81-32;+7 (347) 237-70-01	Октябрьский район
Йэшлек, МБУ, объединение детских, подростковых и молодежных клубов	Детские / подростковые клубы	г. Уфа	Заки Валиди, 3	https://vk.com/public50201001	 +7 (347) 251-94-14	Кировский район
Росстань, подростковый клуб	Детские / подростковые клубы	г. Уфа	Октября проспект, 14/2		 +7 (347) 277-74-21	Советский район
Лидер Эко, эколого-биологический центр	Детские / подростковые клубы	г. Уфа	Блюхера, 13		 +7 (347) 244-56-78	Орджоникидзевский район
Алые паруса, объединение молодежных клубов	Детские / подростковые клубы	г. Уфа	Нехаева, 94	https://vk.com/ufaparus	 +7 (347) 271-43-40	Ленинский район
АССОРТИ, детский театр мюзикла	Детские / подростковые клубы	г. Уфа	Мустая Карима, 69		 +7-927-955-36-61	Советский район
Крепыш, молодежный клуб	Детские / подростковые клубы	г. Уфа	Гафури, 25/1	https://vk.com/ufabodybuilding	 +7 (347) 271-43-40	Ленинский район
Рекорд, подростковый клуб	Детские / подростковые клубы	г. Уфа	Борисоглебская, 28		 +7 (347) 265-05-69	Орджоникидзевский район
Йондоз, подростковый клуб	Детские / подростковые клубы	г. Уфа	Загира Исмагилова, 8		 +7 (347) 289-57-14	Кировский район
РобоЛаборатория, центр робототехники и электроники для детей	Детские / подростковые клубы	г. Уфа	Маршала Жукова, 22	https://vk.com/ufa_robo	 +7 (347) 266-24-38; +7-917-402-38-78	Октябрьский район
Крокус, образовательный центр по подготовке к ЕГЭ, ОГЭ	Помощь в обучении | Детские / подростковые клубы	г. Уфа	Маршала Жукова, 2/2	https://vk.com/evrika_center	 +7 (347) 299-27-30	Октябрьский район
Маяк, подростковый клуб	Детские / подростковые клубы	г. Уфа	Юрия Гагарина, 15/1	https://vk.com/detiplusufa	 +7 (347) 241-20-03	Октябрьский район
Атлет, спортивный клуб	Детские / подростковые клубы	г. Уфа	Ахметова, 225	https://vk.com/ufaparus	 +7 (347) 271-43-40	Ленинский район
Musicclass, студия	Музыкальные курсы | Курсы вокала | Детские / подростковые клубы	г. Уфа	Коммунистическая, 80	https://vk.com/public92114226	 +7-919-603-12-01;+7-919-148-40-02	Кировский район
Яблочко, детский центр	Детские / подростковые клубы	с. Михайловка, Уфимский район	Озёрная, 18/1	https://vk.com/club52106574	 +7-917-736-79-98;+7-919-144-05-44	Кировский район
Ералаш, студия актерского мастерства	Театральные курсы | Киностудии | Детские / подростковые клубы	г. Уфа	Менделеева, 205а	https://vk.com/club42912108	 +7 (347) 266-15-89; +7-927-236-15-89;+7-927-236-22-43	Октябрьский район
Гренада, подростковый клуб	Детские / подростковые клубы	г. Уфа	Мира, 12		 +7 (347) 240-51-80	Орджоникидзевский район
Спутник, подростковый клуб	Детские / подростковые клубы	г. Уфа	Владивостокская, 7/1		 +7 (347) 252-68-41	Советский район
ЭВРИКА, образовательный центр по подготовке к ЕГЭ, ОГЭ	Помощь в обучении | Детские / подростковые клубы	г. Уфа	Черниковская, 51	https://vk.com/evrika_center	 +7 (347) 299-27-30	Калининский район
Уфимский районный дом детского творчества	Детские / подростковые клубы	с. Михайловка, Уфимский район	Советская, 8/1	https://vk.com/ddtufa	 +7 (347) 270-16-23	
Гелиос, подростковый клуб	Детские / подростковые клубы	г. Уфа	Максима Рыльского, 20/2	https://vk.com/detiplusufa	 +7 (347) 241-11-53;+7 (347) 237-70-01	Октябрьский район
Умелец, сеть центров детского творчества	Детские / подростковые клубы	г. Уфа	Ферина, 14		 +7 (347) 238-86-11	Калининский район
Орбита, детско-подростковый клуб	Детские / подростковые клубы	г. Уфа	Цюрупы, 83		 +7 (347) 276-31-84	Кировский район
Данко, подростковый клуб	Детские / подростковые клубы	г. Уфа	Российская, 163/1	https://vk.com/detiplusufa	 +7 (347) 233-00-37	Октябрьский район
Биктырыш, центр детского технического творчества	Детские / подростковые клубы	г. Уфа	Шафиева, 1		 +7 (347) 241-37-32	Октябрьский район
Эколог, детский эколого-биологический центр	Детские / подростковые клубы	г. Уфа	Комсомольская, 79		 +7 (347) 241-32-88	Советский район
Парус, МБОУ, центр детского творчества	Детские / подростковые клубы	г. Уфа	Ахметова, 316 к1	https://vk.com/parus.deti	 +7 (347) 216-30-17	Ленинский район
Зенит, детский центр туризма, краеведения и экскурсий	Детские / подростковые клубы	г. Уфа	40 лет Октября, 7/1	https://vk.com/public58911337	 +7 (347) 260-75-77	Орджоникидзевский район
Эдельвейс, станция юных натуралистов	Детские / подростковые клубы	г. Уфа	Станиславского проезд, 43/1		 +7 (347) 235-64-23	Октябрьский район
Идель, станция технического творчества	Детские / подростковые клубы	г. Уфа	Ферина, 14		 +7 (347) 239-53-88	Калининский район
Волна, подростковый клуб Кировского района	Детские / подростковые клубы	г. Уфа	Заки Валиди, 62/3		 +7 (347) 251-94-14	Кировский район
Умелые руки, подростковый клуб	Детские / подростковые клубы	г. Уфа	Архитектурная, 5а		 +7 (347) 242-83-14	Орджоникидзевский район
Смена, подростковый клуб	Детские / подростковые клубы	г. Уфа	Менделеева, 197	https://vk.com/detiplusufa	 +7 (347) 232-19-00	Октябрьский район
Юность, подростковый клуб	Детские / подростковые клубы	г. Уфа	Блюхера, 14	https://vk.com/clubyunostufa	 +7 (347) 235-33-43	Орджоникидзевский район
Дружба, подростковый клуб Кировского района	Детские / подростковые клубы	г. Уфа	Заки Валиди, 3		 +7 (347) 251-94-14	Кировский район
Электронник, клуб робототехники и радиоэлектроники для детей	Детские / подростковые клубы	г. Уфа	Славы бульвар, 6	https://vk.com/robotrekufa	 +7-967-746-44-66;+7-963-890-32-22	Орджоникидзевский район
Уфимский спелеоклуб им. В. Нассонова	Детские / подростковые клубы	г. Уфа	Ленина, 43		 +7 (347) 271-43-40	Ленинский район
Апельсин, объединение клубов для детей, подростков и молодежи	Организация и проведение праздников | Детские / подростковые клубы	г. Уфа	Комсомольская, 29		 +7 (347) 282-38-33;+7 (347) 223-22-35	Советский район
Центр Социального Инжиниринга, ООО, творческая лаборатория	Личностные тренинги / семинары | Курсы творчества и рукоделия | Детские / подростковые клубы	г. Уфа	Гоголя, 60	https://vk.com/creativelaboratory	 +7 (347) 266-43-88; +7-927-300-74-72	Ленинский район
Политех, центр творческого развития	Детские / подростковые клубы	г. Уфа	Карла Маркса, 32		 +7 (347) 250-61-31	Ленинский район
Лидер, подростковый клуб	Детские / подростковые клубы	г. Уфа	Дуванский бульвар, 22/2		 +7 (347) 255-82-87	Кировский район
Умелец, сеть центров детского творчества	Детские / подростковые клубы	г. Уфа	Ферина, 10/2		 +7 (347) 238-86-11	Калининский район
